field_1,field_2,field_3,field_4,field_5,NIR_count,NIR_mean,NIR_median,R_count,R_mean,R_median,RE_count,RE_mean,RE_median,B_count,B_mean,B_median,G_count,G_mean,G_median
796,765173.486999999964610,6308561.440000001341105,20.376999999999999,0.000000000000000,246.000000000000000,13615.410569105690229,12976.000000000000000,246.000000000000000,10938.727642276420738,10790.000000000000000,246.000000000000000,17160.743902439025987,16083.000000000000000,246.000000000000000,65.199186991869922,61.000000000000000,246.000000000000000,13647.760162601625780,12891.500000000000000
797,765172.474000000045635,6308563.900000000372529,20.300000000000001,8.000000000000000,243.000000000000000,10049.934156378600164,9457.000000000000000,243.000000000000000,9691.395061728395376,9332.000000000000000,243.000000000000000,12464.292181069959042,11217.000000000000000,243.000000000000000,48.539094650205762,41.000000000000000,243.000000000000000,10635.913580246913625,9509.000000000000000
798,765172.631000000052154,6308567.384999999776483,20.372000000000000,0.000000000000000,243.000000000000000,11363.296296296295623,10903.000000000000000,243.000000000000000,11343.497942386831710,11073.000000000000000,243.000000000000000,14013.716049382715937,13212.000000000000000,243.000000000000000,59.901234567901234,52.000000000000000,243.000000000000000,11821.736625514402476,11011.000000000000000
799,765175.204999999958090,6308572.913999998942018,20.363000000000000,0.000000000000000,241.000000000000000,12503.751037344400174,12025.000000000000000,241.000000000000000,11359.933609958507077,11237.000000000000000,241.000000000000000,15390.925311203320234,14140.000000000000000,241.000000000000000,66.211618257261406,60.000000000000000,241.000000000000000,12982.912863070539970,12116.000000000000000
800,765175.179000000003725,6308574.974000000394881,20.417999999999999,0.000000000000000,243.000000000000000,11987.477366255143352,11211.000000000000000,243.000000000000000,11658.576131687243105,11522.000000000000000,243.000000000000000,14649.851851851852189,13045.000000000000000,243.000000000000000,67.460905349794245,61.000000000000000,243.000000000000000,12682.995884773663420,11328.000000000000000
801,765176.229999999981374,6308576.643000000156462,20.393000000000001,0.000000000000000,241.000000000000000,14491.734439834024670,13844.000000000000000,241.000000000000000,12293.141078838174508,11946.000000000000000,241.000000000000000,18153.406639004148019,17097.000000000000000,241.000000000000000,76.738589211618262,72.000000000000000,241.000000000000000,15343.215767634854274,14537.000000000000000
802,765189.452000000048429,6308585.531000000424683,20.344999999999999,10.000000000000000,244.000000000000000,11243.450819672130820,10784.500000000000000,244.000000000000000,10020.356557377048375,9897.500000000000000,244.000000000000000,13828.561475409836930,13477.000000000000000,244.000000000000000,62.348360655737707,58.000000000000000,244.000000000000000,12460.192622950818986,11952.000000000000000
803,765199.084999999962747,6308593.299999999813735,20.364999999999998,7.000000000000000,243.000000000000000,14554.646090534979521,13903.000000000000000,243.000000000000000,9183.024691358024938,9002.000000000000000,243.000000000000000,16839.078189300413214,15864.000000000000000,243.000000000000000,47.259259259259260,42.000000000000000,243.000000000000000,13412.049382716049877,12834.000000000000000
804,765201.596000000019558,6308596.796000000089407,20.448000000000000,0.000000000000000,242.000000000000000,21364.388429752067168,20764.500000000000000,242.000000000000000,11073.355371900826867,10811.500000000000000,242.000000000000000,22699.855371900826867,21673.500000000000000,242.000000000000000,55.826446280991739,52.000000000000000,242.000000000000000,16541.280991735537100,15926.500000000000000
805,765203.334000000031665,6308597.582000000402331,20.457000000000001,0.000000000000000,246.000000000000000,20910.727642276422557,19303.000000000000000,246.000000000000000,10781.394308943086799,9852.500000000000000,246.000000000000000,21244.983739837396570,19406.000000000000000,246.000000000000000,53.894308943089428,51.000000000000000,246.000000000000000,15478.170731707317827,14344.500000000000000
806,765206.907000000006519,6308599.508999999612570,20.457000000000001,0.000000000000000,248.000000000000000,19903.229838709678006,19543.500000000000000,248.000000000000000,11404.560483870967801,10942.500000000000000,248.000000000000000,21926.399193548386393,20963.500000000000000,248.000000000000000,57.076612903225808,52.000000000000000,248.000000000000000,16117.903225806450791,15421.000000000000000
807,765230.145000000018626,6308608.100999999791384,20.456000000000000,0.000000000000000,241.000000000000000,16937.908713692944730,16638.000000000000000,241.000000000000000,9378.311203319502965,8976.000000000000000,241.000000000000000,18111.215767634854274,17536.000000000000000,241.000000000000000,45.950207468879675,38.000000000000000,241.000000000000000,13025.398340248962995,12682.000000000000000
808,765237.750000000000000,6308607.281000000424683,20.434000000000001,0.000000000000000,242.000000000000000,18459.206611570247333,17791.000000000000000,242.000000000000000,9842.520661157022914,9480.000000000000000,242.000000000000000,19729.450413223141368,18234.000000000000000,242.000000000000000,48.210743801652896,43.000000000000000,242.000000000000000,14020.190082644629001,13321.500000000000000
809,765239.843000000109896,6308606.520999999716878,20.376999999999999,7.000000000000000,247.000000000000000,20107.307692307687830,19615.000000000000000,247.000000000000000,13128.303643724695576,12644.000000000000000,247.000000000000000,23863.485829959514376,22729.000000000000000,247.000000000000000,61.076923076923080,59.000000000000000,247.000000000000000,17603.870445344127802,16667.000000000000000
810,765241.934000000124797,6308606.730000000447035,20.353999999999999,14.000000000000000,243.000000000000000,17435.283950617282244,14830.000000000000000,243.000000000000000,14903.378600823045417,14069.000000000000000,243.000000000000000,22094.633744855971599,18772.000000000000000,243.000000000000000,75.337448559670761,71.000000000000000,243.000000000000000,17431.740740740740875,16187.000000000000000
811,765255.195999999996275,6308606.583999999798834,20.376999999999999,14.000000000000000,248.000000000000000,15153.725806451613607,13882.000000000000000,248.000000000000000,9806.641129032257595,8849.500000000000000,248.000000000000000,17421.637096774193196,15346.500000000000000,248.000000000000000,53.850806451612904,49.500000000000000,248.000000000000000,13401.254032258064399,11868.500000000000000
812,765255.454000000027008,6308606.094999999739230,20.356000000000002,11.000000000000000,248.000000000000000,14699.032258064517009,14497.000000000000000,248.000000000000000,9437.802419354839003,8732.000000000000000,248.000000000000000,17066.629032258064399,15818.000000000000000,248.000000000000000,49.512096774193552,40.000000000000000,248.000000000000000,13142.810483870967801,12267.500000000000000
813,765256.113999999943189,6308606.968000000342727,20.361000000000001,11.000000000000000,241.000000000000000,16120.526970954357239,14772.000000000000000,241.000000000000000,9765.933609958507077,9335.000000000000000,241.000000000000000,18043.419087136928283,16396.000000000000000,241.000000000000000,52.634854771784234,51.000000000000000,241.000000000000000,13466.879668049792599,12537.000000000000000
814,765260.084000000031665,6308606.406000000424683,20.361000000000001,14.000000000000000,250.000000000000000,9802.667999999999665,8383.500000000000000,250.000000000000000,10156.492000000000189,9637.500000000000000,250.000000000000000,12373.959999999999127,9569.000000000000000,250.000000000000000,46.531999999999996,38.500000000000000,250.000000000000000,10656.067999999999302,8809.500000000000000
815,765271.415000000153668,6308612.654000000096858,20.382000000000001,10.000000000000000,245.000000000000000,16149.273469387755540,15347.000000000000000,245.000000000000000,10329.587755102040319,9610.000000000000000,245.000000000000000,19261.469387755103526,18274.000000000000000,245.000000000000000,48.404081632653067,44.000000000000000,245.000000000000000,14314.236734693877224,13317.000000000000000
816,765271.425999999977648,6308612.644999999552965,20.373000000000001,10.000000000000000,243.000000000000000,16024.037037037034679,15139.000000000000000,243.000000000000000,10251.687242798354418,9524.000000000000000,243.000000000000000,19032.485596707818331,18111.000000000000000,243.000000000000000,48.144032921810698,43.000000000000000,243.000000000000000,14156.230452674897606,13115.000000000000000
817,765293.060999999986961,6308621.207999999634922,20.382999999999999,8.000000000000000,241.000000000000000,12679.041493775934214,11989.000000000000000,241.000000000000000,10181.153526970956591,10018.000000000000000,241.000000000000000,15316.431535269710366,14508.000000000000000,241.000000000000000,57.734439834024897,53.000000000000000,241.000000000000000,12424.647302904562821,11609.000000000000000
818,765297.396999999997206,6308620.036999999545515,20.382999999999999,10.000000000000000,242.000000000000000,11106.111570247934651,11072.500000000000000,242.000000000000000,9038.103305785123666,8810.000000000000000,242.000000000000000,13473.417355371901067,13356.000000000000000,242.000000000000000,50.690082644628099,44.000000000000000,242.000000000000000,11008.702479338842750,10959.000000000000000
819,765301.608000000007451,6308617.463000000454485,20.452999999999999,0.000000000000000,243.000000000000000,16100.962962962965321,14642.000000000000000,243.000000000000000,11917.835390946502230,11529.000000000000000,243.000000000000000,18579.539094650204788,16525.000000000000000,243.000000000000000,61.954732510288061,60.000000000000000,243.000000000000000,14444.481481481481751,13091.000000000000000
820,765302.806000000098720,6308616.270999999716878,20.498000000000001,0.000000000000000,242.000000000000000,17862.500000000000000,17291.500000000000000,242.000000000000000,11237.008264462809166,10846.000000000000000,242.000000000000000,19760.454545454544132,18757.500000000000000,242.000000000000000,56.425619834710744,54.000000000000000,242.000000000000000,14748.702479338842750,13857.500000000000000
821,765311.690999999991618,6308618.491999999620020,20.347999999999999,13.000000000000000,241.000000000000000,9935.053941908712659,9680.000000000000000,241.000000000000000,12153.639004149377797,12106.000000000000000,241.000000000000000,13353.302904564316123,12698.000000000000000,241.000000000000000,61.153526970954360,57.000000000000000,241.000000000000000,12163.759336099585198,11582.000000000000000
822,765316.307999999960884,6308618.860999999567866,20.369000000000000,20.000000000000000,241.000000000000000,7662.410788381742350,7446.000000000000000,241.000000000000000,10076.526970954357239,9804.000000000000000,241.000000000000000,9964.099585062240294,9572.000000000000000,241.000000000000000,53.738589211618255,42.000000000000000,241.000000000000000,9468.062240663901321,8993.000000000000000
823,765316.704999999958090,6308619.514999999664724,20.413000000000000,13.000000000000000,241.000000000000000,10836.551867219915948,9912.000000000000000,241.000000000000000,10233.987551867219736,9630.000000000000000,241.000000000000000,14314.319502074687989,12619.000000000000000,241.000000000000000,53.838174273858918,44.000000000000000,241.000000000000000,12385.136929460581086,10978.000000000000000
824,765315.721999999950640,6308620.935999999754131,20.404000000000000,15.000000000000000,241.000000000000000,14218.618257261410690,13797.000000000000000,241.000000000000000,11091.842323651449988,10758.000000000000000,241.000000000000000,18171.278008298755594,17332.000000000000000,241.000000000000000,55.033195020746888,48.000000000000000,241.000000000000000,14528.190871369293745,13844.000000000000000
825,765314.557000000029802,6308621.303000000305474,20.393000000000001,11.000000000000000,241.000000000000000,16097.315352697094568,15592.000000000000000,241.000000000000000,11570.427385892116945,10946.000000000000000,241.000000000000000,20407.336099585063494,19188.000000000000000,241.000000000000000,58.684647302904565,50.000000000000000,241.000000000000000,15577.991701244813157,14685.000000000000000
826,765315.535000000032596,6308622.327999999746680,20.396999999999998,14.000000000000000,240.000000000000000,11987.274999999999636,11233.500000000000000,240.000000000000000,10744.633333333333212,10351.000000000000000,240.000000000000000,15161.120833333332484,13811.000000000000000,240.000000000000000,53.733333333333334,50.000000000000000,240.000000000000000,12622.316666666667516,11659.000000000000000
827,765317.682000000029802,6308622.807000000029802,20.393999999999998,11.000000000000000,241.000000000000000,11671.141078838174508,11304.000000000000000,241.000000000000000,11495.240663900414802,11247.000000000000000,241.000000000000000,15400.116182572613980,14705.000000000000000,241.000000000000000,62.846473029045640,60.000000000000000,241.000000000000000,13188.829875518671543,12546.000000000000000
828,765320.550000000162981,6308621.404000000096858,20.379000000000001,15.000000000000000,248.000000000000000,11368.068548387096598,10974.000000000000000,248.000000000000000,10331.185483870967801,9841.000000000000000,248.000000000000000,14702.463709677418592,13889.500000000000000,248.000000000000000,56.927419354838712,52.000000000000000,248.000000000000000,12354.766129032257595,11848.000000000000000
829,765323.442999999970198,6308620.641000000759959,20.356000000000002,14.000000000000000,242.000000000000000,11363.557851239669617,10996.500000000000000,242.000000000000000,9830.128099173552982,9569.500000000000000,242.000000000000000,14599.900826446280917,13615.000000000000000,242.000000000000000,53.012396694214878,46.000000000000000,242.000000000000000,12084.847107438015883,11465.000000000000000
830,765323.126000000047497,6308619.851999999955297,20.419000000000000,12.000000000000000,243.000000000000000,13198.205761316872668,12466.000000000000000,243.000000000000000,9590.925925925925185,9182.000000000000000,243.000000000000000,16422.823045267490670,15144.000000000000000,243.000000000000000,50.444444444444443,49.000000000000000,243.000000000000000,12707.345679012345499,12032.000000000000000
831,765325.591000000014901,6308620.889000000432134,20.437999999999999,10.000000000000000,242.000000000000000,14225.582644628098933,13367.500000000000000,242.000000000000000,8977.041322314049467,8612.000000000000000,242.000000000000000,16322.103305785123666,14745.000000000000000,242.000000000000000,48.801652892561982,45.500000000000000,242.000000000000000,12333.128099173552982,11588.500000000000000
